cid,year,country,fps,gdpgrowthannual,gdppercapitacurrentus,strdum,tradeofgdp,inflation,healthexpenditurepercapitacurren,lifeexpect
112,9,Mexico,691,-0.1569842,6284.139,1,57.33293,6.3625,368.7181,74.1927
112,10,Mexico,714,0.8266846,6490.604,1,55.46168,5.031089,391.4772,74.32926
112,11,Mexico,732,1.351529,6932.476,1,52.17122,4.548138,392.4781,74.41112
112,12,Mexico,740,4.053439,7445.167,1,54.97902,4.688283,434.6721,74.43423
112,13,Mexico,753,3.205432,8235.082,1,55.6545,3.987572,471.5384,74.44659
112,14,Mexico,768,5.150152,9137.057,1,57.16474,3.629377,506.9459,74.47107
112,15,Mexico,883,3.260247,9839.708,1,58.01495,3.966838,555.2843,74.9064
112,16,Mexico,982,1.50073,10307.21,1,58.57521,5.12551,588.0564,75.06545
112,17,Mexico,811,-6.078971,8217.228,1,57.12735,5.296155,514.8019,75.29536
112,18,Mexico,931,5.500262,9580.103,1
113,1,Moldova,44,-1.2,640.1654,0,50.84718,,,67.0219
113,2,Moldova,,-30.9,460.8322,0,82.35847,,,66.81097
113,3,Moldova,11,-1.4,476.9927,0,107.3038,29.86469,28.12477,66.62132
113,4,Moldova,17,-5.2,462.172,0,129.1842,23.50736,38.1476,66.48447
113,5,Moldova,21,1.6,527.3917,0,129.0735,11.7741,40.21566,66.41437
113,6,Moldova,18,-6.5,448.8366,0,123.5665,7.695572,29.26989,66.41798
113,7,Moldova,25,-3.4,321.027,0,119.5061,39.25568,15.83736,66.49978
113,8,Moldova,398,2.1,354.0017,1,125.2099,31.29932,21.74937,66.65424
113,9,Moldova,430,6.1,407.7305,1,123.3885,9.764498,27.15354,66.86685
113,10,Moldova,437,7.8,458.6782,1,130.6743,5.301354,34.26953,67.11005
113,11,Moldova,386,6.6,548.2905,1,140.7278,11.74589,42.08626,67.3598
113,12,Moldova,434,7.410063,720.9431,1,132.7072,12.52405,55.75573,67.60307
113,13,Moldova,429,7.50139,831.1603,1,142.8161,11.95922,69.67023,67.83186
113,14,Moldova,442,4.784655,950.6164,1,137.1536,12.77775,92.59248,68.04312
113,15,Moldova,382,3.067944,1230.812,1,144.5933,12.36687,123.215,68.24339
113,16,Moldova,579,7.764846,1695.973,1,134.4226,12.7744,180.6523,68.43715
113,17,Moldova,373,-5.986773,1525.531,1,110.2301,-0.0549034,180.8912,68.62441
113,18,Moldova,338,6.939755,1630.74,1
114,1,Mongolia,,-3.168792,340.1317,0,151.6114,268.1505,,61.62544
114,2,Mongolia,,2.134383,409.3397,0,116.7948,87.58001,,62.01676
114,3,Mongolia,,6.376427,639.7676,0,97.20408,0.0435161,20.64193,62.44766
114,4,Mongolia,,2.235094,588.8981,0,89.00128,46.88995,22.34273,62.88434
114,5,Mongolia,,3.896713,512.0828,0,112.0354,36.55611,19.83812,63.29154
114,6,Mongolia,,3.339936,482.2213,0,124.1708,9.357042,19.18552,63.64449
114,7,Mongolia,0,3.070369,448.0518,0,131.0649,7.564941,18.80026,63.93975
114,8,Mongolia,6,1.146062,475.8486,1,127.2252,11.59554,22.33824,64.18736
114,9,Mongolia,35,2.952711,524.0757,1,125.6326,6.27736,25.41149,64.40927
114,10,Mongolia,94,4.732978,569.6754,1,130.0565,0.9170747,27.05176,64.63432
114,11,Mongolia,81,7.004634,642.1113,1,132.5229,5.128995,27.73383,64.88698
114,12,Mongolia,141,10.62541,791.304,1,144.0871,8.241155,32.63545,65.17429
114,13,Mongolia,120,7.253665,989.6367,1,132.5261,12.71657,34.27238,65.49637
114,14,Mongolia,137,8.556234,1315.69,1,125.0117,5.095167,46.78178,65.84686
114,15,Mongolia,31,10.24802,1621.662,1,130.0177,9.045246,62.38278,66.20934
114,16,Mongolia,44,8.900368,2129.033,1,128.7377,25.05667,73.42281,66.56941
114,17,Mongolia,24,-1.268599,1716.171,1,118.4623,6.279233,74.19827,66.921
114,18,Mongolia,61,6.14,2252.049,1
115,1,Morocco,,-1.012264,1016.128,0,57.8811,5.183114,,65.68946
115,2,Morocco,44,10.35803,1132.611,0,55.63876,5.141672,,66.16185
115,3,Morocco,42,-6.57945,1212.298,0,61.44355,6.123582,47.83426,66.61332
115,4,Morocco,41,12.21689,1326.863,0,56.46756,2.986809,51.51538,67.04836
115,5,Morocco,50,-2.227722,1193.033,0,60.6908,1.038199,49.28769,67.47
115,6,Morocco,57,7.656071,1409.461,0,52.51714,2.753113,55.0381,67.88117
115,7,Morocco,59,0.5294171,1380.948,0,55.96236,0.6847826,55.61055,68.28391
115,8,Morocco,615,1.592568,1270.334,1,61.33367,1.894635,53.68937,68.67564
115,9,Morocco,610,7.551952,1278.664,1,61.35361,0.6198019,57.40916,69.05637
115,10,Morocco,623,3.316036,1353.637,1,62.41194,2.79562,72.74029,69.42258
115,11,Morocco,621,6.316967,1649.201,1,60.15794,1.167734,87.74335,69.77273
115,12,Morocco,614,4.801867,1862.998,1,63.69454,1.493444,98.50641,70.10686
115,13,Morocco,646,2.978513,1924.133,1,70.22906,0.9826416,99.04928,70.42495
115,14,Morocco,655,7.759852,2096.062,1,73.88022,3.284762,111.3536,70.72654
115,15,Morocco,684,2.705774,2372.76,1,80.6127,2.042085,124.6641,71.01563
115,16,Morocco,676,5.587056,2768.736,1,88.34727,3.707317,149.4796,71.29178
115,17,Morocco,640,4.948633,2811.028,1,68.08121,0.9956099,155.6751,71.58712
115,18,Morocco,477,3.299156,2770.966,1
116,1,Mozambique,12,8.654684,136.4704,0,60.189,42.20003,,44.66339
116,2,Mozambique,10,6.76549,140.291,0,62.07467,63.18338,,45.23115
116,3,Mozambique,17,2.700782,140.9049,0,56.64521,54.43401,7.286065,45.80644
116,4,Mozambique,27,7.4,193.4512,0,44.23703,48.49135,8.23552,46.34537
116,5,Mozambique,32,10.23856,222.1575,0,37.96433,7.369277,10.29833,46.81002
116,6,Mozambique,39,10.78214,244.6923,0,36.80521,1.48036,11.39295,47.17654
116,7,Mozambique,37,8.117774,250.2041,0,46.88299,2.859511,13.26018,47.43497
116,8,Mozambique,380,1.090982,232.8155,1,53.46041,12.72361,13.94979,47.58439
116,9,Mozambique,363,11.89892,217.3798,1,61.87014,9.049968,12.13117,47.63934
116,10,Mozambique,334,8.816958,218.1434,1,76.18908,16.78138,13.09499,47.63778
116,11,Mozambique,335,6.02373,235.8612,1,76.50517,13.42633,13.33489,47.61761
116,12,Mozambique,366,7.883754,280.5426,1,72.66599,12.6635,14.24769,47.60127
116,13,Mozambique,379,8.387739,315.7529,1,75.67252,7.167769,17.19378,47.61117
116,14,Mozambique,336,8.682646,332.3174,1,85.57936,13.23866,16.47999,47.66173
116,15,Mozambique,174,7.281687,367.1811,1,80.5004,8.162567,17.75287,47.75637
116,16,Mozambique,419,6.831007,441.9189,1,78.811,10.32779,20.53074,47.89446
116,17,Mozambique,372,6.446312,427.53,1,68.85896,3.251693,24.72483,48.08144
116,18,Mozambique,462,7.200068,409.5668,1
117,1,Myanmar,11,6.03941,,0,3.372301,31.83161,,59.16425
117,2,Myanmar,11,7.477958,,0,2.905722,24.09879,,59.25334
117,3,Myanmar,11,6.948051,,0,2.535847,25.19471,2.467248,59.3381
117,4,Myanmar,15,6.442715,,0,2.180232,16.2754,2.441495,59.42751
117,5,Myanmar,25,5.651583,,0,1.859119,29.69723,1.871843,59.52671
117,6,Myanmar,26,5.866213,,0,1.46598,51.48755,1.941986,59.64176
117,7,Myanmar,26,10.94513,,0,1.064137,18.40104,2.505589,59.77376
117,8,Myanmar,254,13.74593,,1,1.084602,-0.1091655,3.263401,59.91324
117,9,Myanmar,308,11.34403,,1,0.9786748,21.10131,2.527993,60.04629
117,10,Myanmar,238,12.02552,,1,0.6197941,57.07451,2.907629,60.16744
117,11,Myanmar,195,13.844,,1,0.3565941,36.58972,3.83975,60.28217
117,12,Myanmar,313,13.64191,,1,0.3088029,4.534214,4.739497,60.40151
117,13,Myanmar,322,13.6,,1,,9.368618,4.92113,60.55795
117,14,Myanmar,265,12.7,,1,,19.99649,5.561094,60.78893
117,15,Myanmar,118,,,1,,35.0246,7.188087,61.1189
117,16,Myanmar,111,,,1,,26.79954,9.959599,61.55486
117,17,Myanmar,127,,,1,,1.472343,12.47223,62.09027
117,18,Myanmar,142,,,1
118,1,Namibia,0,-2.008617,1844.37,0,108.5896,,,62.9272
118,2,Namibia,0,7.316215,2056.585,0,99.80947,,,62.9491
118,3,Namibia,11,4.113405,2162.124,0,105.155,,134.3146,62.76529
118,4,Namibia,15,3.195341,2102.358,0,109.1799,,138.3156,62.3121
118,5,Namibia,25,4.217511,2135.722,0,105.0624,,146.158,61.6021
118,6,Namibia,35,3.293085,1949.123,0,103.9811,,133.235,60.69334
118,7,Namibia,40,3.372299,1897.29,0,103.0797,,132.2164,59.66673
118,8,Namibia,432,3.488452,2142.822,1,85.42304,,131.0155,58.676
118,9,Namibia,459,1.18037,1905.047,1,88.84559,,117.7149,57.90232
118,10,Namibia,440,4.787081,,1,94.07847,,109.2225,57.46534
118,11,Namibia,337,4.239333,2550.579,1,95.85567,7.152256,166.263,57.42888
118,12,Namibia,308,12.27179,3351.094,1,81.88805,4.1465,216.9415,57.79234
118,13,Namibia,239,2.528175,3614.521,1,80.76099,2.26122,264.5264,58.48134
118,14,Namibia,219,7.072992,3896.248,1,81.41149,5.053246,280.4725,59.36161
118,15,Namibia,227,5.374256,4215.99,1,102.7786,6.727789,292.7872,60.25346
118,16,Namibia,257,4.3,4210.393,1,113.4293,10.35088,284.3294,61.01358
118,17,Namibia,296,-0.7,4229.323,1,106.509,8.782413,257.9676,61.57954
118,18,Namibia,246,4.8,5501.866,1
119,1,Nepal,8,3.84985,177.913,0,47.18958,7.505394,,55.93478
119,2,Nepal,8,8.216002,192.8157,0,50.43207,8.349287,,56.68686
119,3,Nepal,6,3.468452,203.5241,0,59.49052,7.62297,10.37948,57.482
119,4,Nepal,8,5.328284,203.9447,0,58.45777,9.220467,10.73037,58.31224
119,5,Nepal,8,5.048613,216.4112,0,64.03554,4.009989,11.69923,59.16014
119,6,Nepal,8,3.01639,208.4745,0,56.7096,11.24447,12.93961,60.00768
119,7,Nepal,6,4.412573,210.9368,0,52.56698,7.451113,12.33474,60.84139
119,8,Nepal,160,6.2,224.8816,1,55.71059,2.47882,11.8599,61.65176
119,9,Nepal,166,4.8,223.8374,1,53.7171,2.688304,11.68219,62.43378
119,10,Nepal,220,0.1198136,236.7073,1,46.23076,3.029399,13.19221,63.18641
119,11,Nepal,182,3.945273,242.3376,1,44.24792,5.707009,13.25704,63.90461
119,12,Nepal,209,4.682603,272.6778,1,46.14727,2.841811,16.85782,64.5818
119,13,Nepal,168,3.479181,298.67,1,44.0629,6.836333,17.91798,65.20598
119,14,Nepal,153,3.364615,326.9233,1,44.76382,7.555068,18.27868,65.7651
119,15,Nepal,63,3.41156,363.3372,1,44.34163,6.097674,23.0599,66.25813
119,16,Nepal,29,6.104639,436.4045,1,44.73675,10.90925,24.3579,66.69007
119,17,Nepal,70,4.411205,439.7058,1,53.1196,11.6081,25.34454,67.06644
119,18,Nepal,112,4.553298,525.9514,1
120,1,Netherlands,56,1.257656,21434.2,0,103.7386,2.584182,,76.91659
120,2,Netherlands,57,2.961063,22832.53,0,107.9428,2.801527,,77.37512
120,3,Netherlands,59,3.116267,27100.21,0,113.0492,1.92322,2247.461,77.40463
120,4,Netherlands,57,3.406306,26936.93,0,113.982,2.016667,2190.433,77.43561
120,5,Netherlands,59,4.278435,24766.69,0,120.9615,2.176171,1952.667,77.79439
120,6,Netherlands,55,3.923521,25649.66,0,120.4445,1.985462,2060.109,77.88293
120,7,Netherlands,61,4.684486,26033.31,0,121.8699,2.193026,2094.807,77.83659
120,8,Netherlands,641,3.940932,24179.86,1,134.6177,2.316666,1908.709,77.98781
120,9,Netherlands,708,1.925782,24968.96,1,128.765,4.182357,2059.55,78.19025
120,10,Netherlands,722,0.0762895,27110.67,1,121.7852,3.285139,2404.084,78.29269
120,11,Netherlands,746,0.3356523,33177.43,1,119.7279,2.11748,3221.298,78.49268
120,12,Netherlands,752,2.236508,37458.54,1,125.4123,1.223321,3707.205,79.09512
120,13,Netherlands,758,2.0465,39122.34,1,130.723,1.697094,3861.65,79.34634
120,14,Netherlands,791,3.394266,41458.93,1,137.9344,1.1378,4013.471,79.69756
120,15,Netherlands,1305,3.920638,47770.8,1,140.9379,1.616667,4622.242,80.09756
120,16,Netherlands,1170,1.881461,53106.46,1,145.0409,2.484829,5242.896,80.25122
120,17,Netherlands,1338,-3.915111,48065.72,1,131.6246,1.192286,5163.74,80.54878
120,18,Netherlands,1288,1.766663,47129.52,1
121,1,New Zealand,21,6.373463,12829.05,0,57.65503,1.285642,,76.43414
121,2,New Zealand,21,5.287406,14989.47,0,58.78489,1.625967,,76.88293
121,3,New Zealand,15,4.24462,17094.62,0,56.58485,3.755147,1197.752,76.73415
121,4,New Zealand,18,3.41576,18454.08,0,54.92639,2.285571,1287.467,76.7878
121,5,New Zealand,16,1.696971,17169.52,0,55.05835,1.187231,1302.96,77.33414
121,6,New Zealand,22,0.5152242,14469.15,0,57.80391,1.242462,1125.027,78.08537
121,7,New Zealand,30,5.269609,15044.73,0,61.22316,0.2780408,1155.605,77.89024
121,8,New Zealand,381,2.655068,13375.43,1,68.60189,3.006944,1054.715,78.63659
121,9,New Zealand,443,3.473571,13625.3,1,67.10413,2.509601,1056.376,78.69268
121,10,New Zealand,477,4.887432,16579.45,1,62.42039,2.660947,1252.392,78.84634
121,11,New Zealand,561,3.883317,21537.96,1,57.15379,1.513732,1610.929,79.14634
121,12,New Zealand,480,3.569863,25005.6,1,57.90454,2.596768,2048.373,79.54878
121,13,New Zealand,481,3.249732,26845.74,1,56.9503,3.168302,2379.927,79.85122
121,14,New Zealand,368,2.225771,26421.32,1,58.66548,3.170532,2387.875,80.04878
121,15,New Zealand,172,2.86014,32712.23,1,57.43626,2.585778,2820.83,80.15122
121,16,New Zealand,349,-1.066325,27598.81,1,62.66695,3.853611,2917.293,80.35122
121,17,New Zealand,419,0.785143,29352.45,1,54.73051,1.890315,2633.625,80.30122
121,18,New Zealand,400,2.500533,,1
122,1,Nicaragua,0,-0.3911386,394.6771,0,68.28596,,,66.23914
122,2,Nicaragua,0,3.337457,653.3594,0,47.79454,,,66.82112
122,3,Nicaragua,0,5.911817,684.8755,0,53.79224,,57.48867,67.3427
122,4,Nicaragua,0,6.344172,698.0865,0,59.26409,,58.04436,67.81792
122,5,Nicaragua,1,3.966778,697.7227,0,70.94294,,47.70142,68.273
122,6,Nicaragua,2,3.711586,723.5707,0,69.71709,,52.82494,68.72766
122,7,Nicaragua,1,7.03574,745.3398,0,76.61286,,51.4037,69.19005
122,8,Nicaragua,40,4.101912,771.6907,1,74.9922,7.069913,53.98594,69.6628
122,9,Nicaragua,71,2.960735,792.5236,1,70.93135,5.986042,54.36975,70.14207
122,10,Nicaragua,89,0.7539095,767.1335,1,71.07944,3.750175,56.87436,70.61844
122,11,Nicaragua,101,2.520621,771.3663,1,76.04827,5.302388,61.21058,71.08247
122,12,Nicaragua,168,5.312288,829.2695,1,82.15263,8.470211,65.88351,71.53124
122,13,Nicaragua,239,4.282554,893.2628,1,87.51917,9.5991,70.81873,71.96132
122,14,Nicaragua,244,4.151971,946.7158,1,92.71319,9.1402,77.77743,72.37368
122,15,Nicaragua,69,3.643355,1011.893,1,102.2868,11.12694,92.59224,72.76678
122,16,Nicaragua,96,2.7592,1124.383,1,116.4114,19.8262,105.0827,73.142
122,17,Nicaragua,45,-1.469242,1081.994,1,96.3447,3.687002,104.6949,73.49883
122,18,Nicaragua,165,4.48037,1125.195,1
123,1,Niger,20,1.449438,184.6156,0,33.73955,-1.215035,,42.64754
123,2,Niger,23,4.004562,173.774,0,43.41168,36.04106,,43.05385
123,3,Niger,26,2.605756,202.1966,0,41.46613,10.56329,7.00743,43.49763
123,4,Niger,21,3.419093,206.5909,0,40.40856,5.288857,6.662908,43.98988
123,5,Niger,16,2.753966,185.3687,0,40.43129,2.933453,6.757086,44.53059
123,6,Niger,10,10.42226,201.5482,0,44.0924,4.548016,7.576612,45.11776
123,7,Niger,12,-0.5687583,189.2795,0,38.28263,-2.302125,7.206658,45.74388
123,8,Niger,137,-1.409509,163.0276,1,43.49422,2.90015,5.487184,46.39849
123,9,Niger,107,7.104341,170.5164,1,41.53576,4.005514,6.183716,47.06905
123,10,Niger,72,2.999122,183.9881,1,39.31782,2.628866,6.863514,47.74158
123,11,Niger,110,5.3,223.8306,1,41.22205,-1.614408,7.884632,48.40361
123,12,Niger,211,0.1,241.6035,1,42.1069,0.2625438,9.119863,49.04715
123,13,Niger,177,4.5,259.8956,1,39.25728,7.797498,15.32356,49.66622
123,14,Niger,144,5.8,267.9477,1,,0.0404858,16.2127,50.26136
123,15,Niger,112,3.4,303.4375,1,,0.0539593,16.10551,50.83812
123,16,Niger,103,8.7,365.1928,1,,11.30511,21.38072,51.40146
123,17,Niger,168,-1.2,343.9721,1,,4.30622,20.8892,51.95341
123,18,Niger,92,8.805668,349.1691,1
124,1,Nigeria,51,2.199483,203.2051,0,97.32115,57.16525,,44.52373
124,2,Nigeria,51,0.1,219.6367,0,82.51749,57.03171,,44.58237
124,3,Nigeria,54,2.5,254.4952,0,86.47217,72.8355,9.653725,44.68739
124,4,Nigeria,47,4.3,311.7967,0,75.58981,29.26829,13.76742,44.84434
124,5,Nigeria,36,2.7,312.2501,0,82.7023,8.529874,13.88505,45.0508
124,6,Nigeria,38,1.879439,270.3452,0,71.59202,9.996378,15.49714,45.29729
124,7,Nigeria,40,1.100377,285.4329,0,78.0302,6.618373,15.99018,45.57632
124,8,Nigeria,444,5.4,368.3333,1,86.00481,6.933292,16.95086,45.87481
124,9,Nigeria,555,3.1,375.2387,1,75.28294,18.87365,18.01204,46.17825
124,10,Nigeria,604,1.548923,451.0643,1,64.42089,12.87658,17.63784,46.47407
124,11,Nigeria,642,10.3,503.8806,1,83.14268,14.03178,38.01856,46.75273
124,12,Nigeria,623,10.6,638.6733,1,75.00881,14.99803,44.44431,47.01122
124,13,Nigeria,690,5.4,796.7756,1,77.58412,17.86349,52.60812,47.24854
124,14,Nigeria,692,6.2,1017.981,1,70.59714,8.239527,56.93567,47.46966
124,15,Nigeria,1244,6.449828,1123.198,1,66.95937,5.382224,59.36467,47.68617
124,16,Nigeria,879,6,1369.716,1,71.16845,11.57798,73.43777,47.90858
124,17,Nigeria,891,7,1089.436,1,63.03477,11.53767,69.29737,48.14395
124,18,Nigeria,848,7.85,1223.746,1
125,1,Norway,57,2.786612,27404.53,0,69.43724,2.271489,,77.15171
125,2,Norway,56,5.051358,28713.56,0,70.17024,1.398555,,77.68976
125,3,Norway,58,4.186397,34155.93,0,69.7523,2.456405,3108.744,77.73659
125,4,Norway,55,5.099758,36557.48,0,72.61336,1.258694,3169.348,78.15049
125,5,Norway,55,5.392567,35926.31,0,74.50953,2.580741,3007.612,78.14268
125,6,Norway,58,2.682819,34101.79,0,73.46391,2.255686,3141.418,78.32927
125,7,Norway,58,2.025803,35660.38,0,71.43441,2.333139,3310.205,78.28293
125,8,Norway,718,3.253489,37472.37,1,75.96407,3.086068,3145.502,78.63415
125,9,Norway,675,1.990158,37873.45,1,74.58681,3.017378,3323.863,78.78536
125,10,Norway,650,1.502112,42293.31,1,68.87758,1.288146,4127.925,78.98781
125,11,Norway,648,1.013563,49313.3,1,67.62306,2.475397,4921.441,79.39024
125,12,Norway,604,3.864091,56311.5,1,70.53489,0.4653912,5416.292,79.84146
125,13,Norway,633,2.739203,65324.03,1,72.79655,1.522059,5919.651,80.04147
125,14,Norway,649,2.280884,72249.58,1,74.79418,2.33215,6220.941,80.3439
125,15,Norway,587,2.73104,82294.16,1,76.20583,0.7289971,7306.272,80.39512
125,16,Norway,827,0.7512432,93586.68,1,77.32912,3.766161,8018.864,80.59268
125,17,Norway,526,-1.428004,78436.13,1,69.35787,2.166847,7661.61,80.79512
125,18,Norway,760,0.4471655,84879.73,1
126,1,Oman,14,6.04296,6102.412,0,81.10583,,,71.50815
126,2,Oman,20,3.875775,6116.15,0,77.78874,,,71.868
126,3,Oman,26,4.996819,6355.283,0,79.59149,,229.0643,72.16266
126,4,Oman,20,3.04594,6865.198,0,85.57616,,241.3906,72.41922
126,5,Oman,29,6.033513,6965.197,0,88.62797,,231.0016,72.66322
126,6,Oman,36,2.642338,6075.904,0,91.69423,,222.3902,72.91824
126,7,Oman,42,-0.1248067,6655.354,0,86.2504,,233.1672,73.19478
126,8,Oman,405,5.401373,8270.757,1,90.53304,,248.7947,73.50078
126,9,Oman,395,7.481597,8164.737,1,93.39678,-0.8166667,245.3588,73.8307
126,10,Oman,462,2.568324,8071.147,1,77.37709,-0.2856663,257.7856,74.16798
126,11,Oman,426,0.3,8529.053,1,82.90475,0.1853724,271.7117,74.4991
126,12,Oman,541,3.4,9600.762,1,90.57658,0.7569386,286.7214,74.81759
126,13,Oman,582,3.994,11805.59,1,89.85105,1.861436,307.1483,75.12051
126,14,Oman,484,5.5,13783.85,1,88.79231,3.20413,322.4876,75.40295
126,15,Oman,383,6.8,15372.1,1,85.68326,5.955217,379.0422,75.667
126,16,Oman,359,12.8,21648.57,1,97.2439,12.09083,454.0829,75.91322
126,17,Oman,376,,16206.58,1,,3.935844,496.65,76.14159
126,18,Oman,410,,,1
127,1,Pakistan,3,1.757748,442.0862,0,38.74734,9.973664,,61.53666
127,2,Pakistan,3,3.737416,434.623,0,35.32705,12.36819,,61.85759
127,3,Pakistan,3,4.962609,495.4941,0,36.13276,12.34358,14.73369,62.1921
127,4,Pakistan,4,4.846581,504.9059,0,38.33013,10.37381,14.69242,62.53864
127,5,Pakistan,3,1.014396,486.024,0,36.85226,11.37549,14.36814,62.88902
127,6,Pakistan,9,2.550234,472.6479,0,34.01173,6.228004,15.22456,63.23907
127,7,Pakistan,7,3.660133,467.1998,0,32.31996,4.142637,15.28591,63.58622
127,8,Pakistan,79,4.260088,535.5763,1,28.12961,4.366664,14.56361,63.92837
127,9,Pakistan,73,1.982484,511.203,1,30.37153,3.148262,12.7301,64.26349
127,10,Pakistan,109,3.22443,499.0036,1,30.53763,3.290345,14.39216,64.59405
127,11,Pakistan,128,4.846321,560.8023,1,32.84449,2.914135,15.39021,64.92056
127,12,Pakistan,203,7.368571,644.3309,1,30.30013,7.444625,17.38035,65.24449
127,13,Pakistan,168,7.667304,703.5924,1,35.25329,9.063328,18.33983,65.56578
127,14,Pakistan,231,6.177542,801.1565,1,38.45683,7.921084,20.38018,65.88598
127,15,Pakistan,62,5.683116,880.5609,1,35.53263,7.598684,21.82383,66.20707
127,16,Pakistan,85,1.595981,986.6366,1,36.7326,20.28612,21.61042,66.5291
127,17,Pakistan,89,3.632478,954.52,1,33.21669,13.64729,22.55684,66.85105
127,18,Pakistan,106,4.357649,1008.168,1
128,1,Panama,6,5.455743,2826.666,0,189.6508,0.4539301,,72.96395
128,2,Panama,6,2.850148,2953.151,0,194.7801,1.268432,,73.14795
128,3,Panama,6,1.751679,2958.096,0,198.7668,0.994207,228.3834,73.33102
128,4,Panama,12,2.810584,3418.08,0,165.6097,1.255717,245.5184,73.51414
128,5,Panama,26,6.46099,3623.958,0,175.8102,1.324351,258.0327,73.70024
128,6,Panama,23,7.341502,3851.612,0,160.2836,0.5590813,272.9333,73.88876
128,7,Panama,17,3.917207,3957.885,0,134.2772,1.247183,271.3029,74.07917
128,8,Panama,214,2.715374,3938.083,1,142.394,1.498961,305.7475,74.27095
128,9,Panama,319,0.5742729,3926.595,1,138.6441,0.3070624,303.1867,74.46159
128,10,Panama,400,2.228887,4006.287,1,129.7448,1.005831,321.6808,74.64858
128,11,Panama,326,4.205763,4145.983,1,122.1399,0.3916667,315.2796,74.83051
128,12,Panama,368,7.52208,4465.118,1,131.5171,0.1826181,361.0689,75.00636
128,13,Panama,472,7.191279,4785.427,1,144.5466,3.181705,358.1172,75.17664
128,14,Panama,536,8.527761,5212.657,1,146.1924,2.095881,364.9194,75.34088
128,15,Panama,411,12.11266,5920.425,1,155.1354,4.168633,395.7718,75.50208
128,16,Panama,494,10.11742,6767.519,1,156.4941,8.758683,493.1707,75.66076
128,17,Panama,417,3.19568,6971.862,1,138.1543,2.409053,590.7239,75.81796
128,18,Panama,469,7.462617,7632.119,1
129,1,Papua New Guinea,,18.20229,1113.905,0,89.58929,4.974114,,55.73256
129,2,Papua New Guinea,,5.942109,1200.028,0,93.30267,2.852722,,56.01332
129,3,Papua New Guinea,,-3.312449,984.4489,0,104.74,17.28093,35.54167,56.28483
129,4,Papua New Guinea,,7.733697,1065.651,0,107.8034,11.62418,38.05981,56.56768
129,5,Papua New Guinea,3,-3.90439,993.1296,0,99.20798,3.964378,32.39363,56.87976
129,6,Papua New Guinea,6,-3.769114,741.9655,0,102.8609,13.57419,28.25493,57.23271
129,7,Papua New Guinea,7,1.855554,662.7409,0,116.0068,14.93218,27.1235,57.62695
129,8,Papua New Guinea,72,-2.494842,653.6008,1,115.4218,15.59589,26.08306,58.05468
129,9,Papua New Guinea,65,-0.1212888,557.114,1,117.5804,9.298173,24.66781,58.50037
129,10,Papua New Guinea,52,-0.1589004,528.5822,1,118.9191,11.79945,22.75921,58.9439
129,11,Papua New Guinea,177,2.164102,607.5657,1,123.4491,14.70908,23.5333,59.36927
129,12,Papua New Guinea,171,2.721175,657.9718,1,131.0829,2.103407,29.30645,59.76876
129,13,Papua New Guinea,231,3.596104,801.1479,1,137.6996,1.836154,33.87882,60.13725
129,14,Papua New Guinea,191,2.584501,892.9863,1,147.8724,2.368462,28.73428,60.47632
129,15,Papua New Guinea,47,7.2,985.4761,1,149.0826,0.9113504,30.98291,60.7948
129,16,Papua New Guinea,30,6.7,1217.97,1,136.4063,10.76142,39.00737,61.10102
129,17,Papua New Guinea,,5.5,1175.64,1,115.0556,6.918325,36.69268,61.3991
129,18,Papua New Guinea,,8,1376.236,1
130,1,Paraguay,29,3.911802,1500.595,0,84.79868,18.20866,,68.55037
130,2,Paraguay,29,3.727062,1479.361,0,121.3606,20.56619,,68.73027
